ID;site_abbreviation;zone_geo;nouvelle_categorie;fonction_nom;obj_nom;obj_inv;obj_nmi;obj_NR;obj_typologie;materiau_nom;obj_remarque;phase_date_debut;phase_date_fin;phase_num;province_nom;us_nom;typo_ER;quartier_nom;typeUS_nom;batiment_nom;type_espace_nom
2429;LFCC;Gaule du Centre-est;ameublement;ameublement;applique décorative;M-799;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2430;LFCC;Gaule du Centre-est;ameublement;ameublement;cornière de meuble;M-840;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2431;LFCC;Gaule du Centre-est;ameublement;ameublement;applique décorative;M-843;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2432;LFCC;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-844;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2433;LFCC;Gaule du Centre-est;divers;divers;anneau;M-849;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2434;LFCC;Gaule du Centre-est;divers;divers;anneau;M-850;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2435;LFCC;Gaule du Centre-est;divers;divers;virole;M-851;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2436;LFCC;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-852;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2437;LFCC;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-853;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2438;LFCC;Gaule du Centre-est;divers;divers;anneau;M-854;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2439;LFCC;Gaule du Centre-est;indéterminé;indéterminé;applique ?;M-855;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2440;LFCC;Gaule du Centre-est;indéterminé;indéterminé;objet indéterminé;M-856;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2441;LFCC;Gaule du Centre-est;char, attelage;attelage;applique de harnais;M-857;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2442;LFCC;Gaule du Centre-est;indéterminé;indéterminé;pendentif ?;M-858;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2443;LFCC;Gaule du Centre-est;parure de bras;parure, vêtement;bracelet;M-859;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2444;LFCC;Gaule du Centre-est;indéterminé;indéterminé;déchet ?;M-860;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2445;LFCC;Gaule du Centre-est;divers;indéterminé;rondelle;M-862;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2446;LFCC;Gaule du Centre-est;clochette;religion;clochette;M-869;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2447;LFCC;Gaule du Centre-est;clochette;religion;clochette;M-871;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2448;LFCC;Gaule du Centre-est;clochette;religion;clochette;M-872;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2449;LFCC;Gaule du Centre-est;indéterminé;indéterminé;récipient ?;M-874;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2450;LFCC;Gaule du Centre-est;indéterminé;indéterminé;récipient ?;M-875;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2451;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-876;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2452;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-877;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2453;LFCC;Gaule du Centre-est;ustensile pour la boisson;boisson;passoire;M-878;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2454;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-879;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2455;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-880;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2456;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-881;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2457;LFCC;Gaule du Centre-est;récipient de stockage;stockage;attache d'anse de seau;M-882;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2458;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-883;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2459;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-884;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2460;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-885;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2461;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-886;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2462;LFCC;Gaule du Centre-est;ustensile de toilette;toilette, hygiène;bassin;M-887;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2463;LFCC;Gaule du Centre-est;ustensile de table ou de cuisine;vaisselle;cuiller;M-889;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2464;LFCC;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-890;1;5;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2465;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-892;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2466;LFCC;Gaule du Centre-est;indéterminé;indéterminé;tôle de réparation ?;M-894;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2467;LFCC;Gaule du Centre-est;indéterminé;indéterminé;socle de statuette ?;M-896;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2468;LFCC;Gaule du Centre-est;vaisselle;divers domestique;récipient indéterminé;M-898;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2469;LFCC;Gaule du Centre-est;récipient à boire;boisson;tôle de réparation;M-899;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2470;LFCC;Gaule du Centre-est;récipient à boire;boisson;tôle de réparation;M-900;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2471;LFCC;Gaule du Centre-est;récipient à boire;boisson;tôle de réparation;M-901;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2472;LFCC;Gaule du Centre-est;récipient à boire;boisson;tôle de réparation;M-902;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2473;LFCC;Gaule du Centre-est;récipient à boire;boisson;tôle de réparation;M-903;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2474;LFCC;Gaule du Centre-est;instrument écriture sur cire;écriture;boîte à sceau;M-907;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2475;LFCC;Gaule du Centre-est;instrument écriture sur cire;écriture;boîte à sceau;M-908;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2476;LFCC;Gaule du Centre-est;instrument écriture sur cire;écriture;boîte à sceau;M-909;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2477;LFCC;Gaule du Centre-est;indéterminé;indéterminé;plaque;M-910;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2478;LFCC;Gaule du Centre-est;parure de bras;parure, vêtement;cabochon de bracelet;M-911;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2479;LFCC;Gaule du Centre-est;indéterminé;indéterminé;couvercle d'encrier ?;M-912;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2480;LFCC;Gaule du Centre-est;ex-voto;religion;ex-voto;M-916;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2481;LFCC;Gaule du Centre-est;indéterminé;indéterminé;ex-voto ?;M-917;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2482;LFCC;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-919;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2483;LFCC;Gaule du Centre-est;indéterminé;indéterminé;tôle;M-922;1;1;;alliage cuivreux;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2484;LFCC;Gaule du Centre-est;divers;divers;anneau;M-951;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2485;LFCC;Gaule du Centre-est;divers;divers;anneau;M-952;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2486;LFCC;Gaule du Centre-est;divers;divers;anneau;M-953;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2487;LFCC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;anneau et piton;M-955;1;2;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2488;LFCC;Gaule du Centre-est;divers;divers;anneau;M-956;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2489;LFCC;Gaule du Centre-est;huisserie charpente;huisserie, charpente;piton;M-960;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2490;LFCC;Gaule du Centre-est;divers;divers;anneau;M-963;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2491;LFCC;Gaule du Centre-est;divers;divers;anneau;M-1005;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2492;LFCC;Gaule du Centre-est;ameublement;ameublement;charnière;Os-01;1;1;;os;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2493;LFCC;Gaule du Centre-est;couteau;instrument;canif;Os-05;1;1;;fer,os;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2494;LFCC;Gaule du Centre-est;parure de bras;parure, vêtement;bracelet;V-21/330-2012-89-50;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2495;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21/330-2012-89-019;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2496;LFCC;Gaule du Centre-est;récipient de stockage;stockage;pot;V-21370-2012-332-028;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2497;LFCC;Gaule du Centre-est;récipient de stockage;stockage;pot;V-21370-2012-332-046;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2498;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21370-2012-332-033;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2499;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21370-2012-332-037;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2500;LFCC;Gaule du Centre-est;vaisselle;vaisselle;pied de récipient indéterminé;V-21370-2012-89-25;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2501;LFCC;Gaule du Centre-est;vaisselle;vaisselle;pied de récipient indéterminé;V-21370-2012-89-1;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2502;LFCC;Gaule du Centre-est;récipient à boire;boisson;gobelet;V-21370-2012-89-23;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2503;LFCC;Gaule du Centre-est;vaisselle;vaisselle;vaisselle indéterminée;V-21370-2012-89-3;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2504;LFCC;Gaule du Centre-est;vaisselle;vaisselle;vaisselle indéterminée;V-21370-2012-89-2;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2505;LFCC;Gaule du Centre-est;vaisselle;vaisselle;vaisselle indéterminée;V-21370-2012-89-32;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2506;LFCC;Gaule du Centre-est;vaisselle;vaisselle;vaisselle indéterminée;V-21/330-2012-89-0016;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2507;LFCC;Gaule du Centre-est;vaisselle;vaisselle;vaisselle indéterminée;V-21/330-2012-89-1;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2508;LFCC;Gaule du Centre-est;récipient culinaire;vaisselle;plat;V-21/330-2012-89-1;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2509;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21/330-2012-89-1;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2510;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21/330-2012-89-20;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2511;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21/330-2012-89-09;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2512;LFCC;Gaule du Centre-est;récipient à boire;boisson;coupe;V-21/330-2012-89-11;1;1;;verre;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2513;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-5;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2514;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-11;3;3;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2515;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-14;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2516;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-17;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2517;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-21;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2518;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-29;3;3;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2519;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-31;2;2;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2520;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-32;4;4;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2521;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-40;4;4;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2522;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-41;14;14;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2523;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-42;2;2;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2524;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-43;3;3;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2525;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-47;6;6;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
2526;LFCC;Gaule du Centre-est;travail du métal;travail du métal;scorie;M-21/330-2012/89-48;1;1;;fer;;0;0;632;Germanie;sans US;RRB;relai routier;US technique;NULL;type d'espace indéterminé
