ID;tombe;site;province;zone_geo;amphore;monnaie;lampe;armement;parure;strigile;instrument de toilette;miroir;vaisselle métallique;vaisselle en verre;matériaux précieux;char;lit funéraire;instrument écriture;quantité objet;tombe_multiple;sexe defunt;classe age defunt;date_debut;date_fin
166;AVEC_Structure 355;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;130;200
167;AVEC_Structure 358;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;non;féminin ?;adulte;50;130
168;AVEC_Structure 364;AVEC;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;50;130
169;AVEC_Structure 365;AVEC;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;non;masculin;adulte;50;130
170;AVEC_Structure 36c;AVEC;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;50;130
171;AVEC_Structure 370;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;50;130
172;AVEC_Structure 375;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte mature;50;130
173;AVEC_Structure 379;AVEC;Germanie;Gaule du centre-est;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte mature;50;130
174;AVEC_Structure 41/137a;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;5;0;0;0;0;10;non;masculin;adulte;130;160
175;AVEC_Structure 42/62;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;féminin ?;adulte;50;130
176;AVEC_Structure 45;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;150;230
177;AVEC_Structure 47;AVEC;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;1;0;0;0;0;18;non;masculin;adulte;100;150
178;AVEC_Structure 50;AVEC;Germanie;Gaule du centre-est;0;1;1;0;1;0;0;0;0;7;0;0;0;0;44;non;indéterminé;infantile;150;230
179;AVEC_Structure 51/52;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;200;250
180;AVEC_Structure 53;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;100;150
181;AVEC_Structure 54;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;2;0;0;0;0;14;oui;indéterminé;adulte + infans II;100;150
182;AVEC_Structure 55;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;féminin;adulte;150;230
183;AVEC_Structure 59;AVEC;Germanie;Gaule du centre-est;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;non;masculin;adulte;150;230
184;AVEC_Structure 61;AVEC;Germanie;Gaule du centre-est;0;0;0;0;2;0;0;0;0;0;1;0;0;0;4;non;féminin;juvenis;100;150
185;AVEC_Structure 63;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;indéterminé;périnatal;100;150
186;AVEC_Structure 64a;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;oui;masculin ? Et féminin ?;adulte;100;150
187;AVEC_Structure 64a ou b;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;2;0;0;0;0;18;oui;indéterminé + féminin;infans I + adulte;140;250
188;AVEC_Structure 69;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;100;200
189;AVEC_Structure 70;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;150;230
190;AVEC_Structure 72;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte sénile;150;230
191;AVEC_Structure 78/152/308;AVEC;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;non;masculin;adulte;130;160
192;AVEC_Structure 79;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;non;indéterminé;infans I;150;230
193;AVEC_Structure 83;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;150;230
194;AVEC_Structure 85/86;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;masculin;adulte mature;150;230
195;AVEC_Structure 92;AVEC;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;2;0;0;0;0;4;non;indéterminé;adulte;130;160
196;AVEC_Structure 98;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;masculin ?;adulte;140;250
197;AVEC_Structure 99;AVEC;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;masculin ?;juvenis;150;230
198;AVP_tombe 0;AVP;Germanie;Gaule du centre-est;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;100;120
199;AVP_tombe 1;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;2;0;0;0;0;3;non;masculin ?;adulte;80;120
200;AVP_tombe 10;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;masculin ?;adulte;100;150
201;AVP_tombe 12;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;3;non;indéterminé;adulte;70;192
202;AVP_tombe 18;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;non;indéterminé;adulte;0;0
203;AVP_tombe 2;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;non;masculin ?;adulte;80;120
204;AVP_tombe 20;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;indéterminé;adulte;98;138
205;AVP_tombe 26;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;1;0;0;0;0;29;non;masculin;adulte mature;96;192
206;AVP_tombe 3;AVP;Germanie;Gaule du centre-est;0;1;0;0;0;0;0;0;0;3;0;0;0;0;15;non;masculin;adulte;100;120
207;AVP_tombe 35;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;non;masculin;adulte;81;117
208;AVP_tombe 5;AVP;Germanie;Gaule du centre-est;0;0;0;0;0;0;0;0;0;2;0;0;0;0;4;non;indéterminé;juvenis;100;150
209;CAB_tombe 1;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;non renseigné;50;100
210;CAB_tombe 10;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;non;indéterminé;non renseigné;90;100
211;CAB_tombe 11;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16;non;indéterminé;non renseigné;50;70
212;CAB_tombe 13;CAB;Gaule Narbonnaise;Gaule du sud;0;0;3;0;0;0;0;0;0;0;0;0;0;0;109;non;indéterminé;non renseigné;101;200
213;CAB_tombe 14;CAB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;0;0;0;0;8;non;indéterminé;non renseigné;170;170
214;CAB_tombe 15;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;1;0;0;0;0;68;non;indéterminé;non renseigné;50;100
215;CAB_tombe 17;CAB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;non;indéterminé;non renseigné;0;0
216;CAB_tombe 2;CAB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;non renseigné;50;70
217;CAB_tombe 20;CAB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;non renseigné;170;170
218;CAB_tombe 21;CAB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;non renseigné;70;130
219;CAB_tombe 22;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;16;non;indéterminé;non renseigné;150;200
220;CAB_tombe 26;CAB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;indéterminé;adulte;370;400
221;CAB_tombe 27;CAB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;3;0;0;0;0;3;non;féminin;adulte mature;370;400
222;CAB_tombe 31;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;non renseigné;50;70
223;CAB_tombe 4;CAB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;non renseigné;170;170
224;CAB_tombe 5;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;1;22;non;indéterminé;non renseigné;70;130
225;CAB_tombe 7;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;22;non;indéterminé;non renseigné;90;100
226;CAB_tombe 8;CAB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;98;non;indéterminé;non renseigné;50;70
227;FEU_tombe 1;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-30;-15
228;FEU_tombe 100;FEU;Germanie;Gaule du nord;0;0;0;1;0;0;0;1;0;0;0;0;0;0;16;non;indéterminé;infans I ou II;-15;20
229;FEU_tombe 101;FEU;Germanie;Gaule du nord;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;non;masculin ?;adulte;-30;20
230;FEU_tombe 107;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;20;45
231;FEU_tombe 108;FEU;Germanie;Gaule du nord;0;0;0;0;4;0;0;1;0;0;0;0;0;0;5;non;féminin;adulte sénile;20;45
232;FEU_tombe 110;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;20;45
233;FEU_tombe 113;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte sénile;45;90
234;FEU_tombe 115;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;non;indéterminé;pas d'ossements;20;45
235;FEU_tombe 117;FEU;Germanie;Gaule du nord;0;0;0;0;3;0;0;0;0;0;0;0;0;0;19;non;indéterminé;pas d'ossements;-15;20
236;FEU_tombe 118;FEU;Germanie;Gaule du nord;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;non;indéterminé;adulte;20;45
237;FEU_tombe 120;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;pas d'ossements;-30;20
238;FEU_tombe 122;FEU;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-30;-15
239;FEU_tombe 128;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;45;90
240;FEU_tombe 130;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;20;45
241;FEU_tombe 134;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;oui;féminin ? Et indéterminé;adulte;-30;-15
242;FEU_tombe 145;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;20;90
243;FEU_tombe 147;FEU;Germanie;Gaule du nord;0;0;0;0;4;0;0;0;0;0;0;0;0;0;4;non;masculin ?;adulte mature;20;45
244;FEU_tombe 150;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte mature;20;45
245;FEU_tombe 151;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte sénile;45;90
246;FEU_tombe 159;FEU;Germanie;Gaule du nord;0;1;0;0;1;0;0;2;0;0;0;0;0;0;4;non;indéterminé;adulte;20;45
247;FEU_tombe 163;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-30;20
248;FEU_tombe 171;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;féminin ?;adulte;-50;-15
249;FEU_tombe 179;FEU;Germanie;Gaule du nord;0;0;0;2;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-30;20
250;FEU_tombe 18;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-30;-15
251;FEU_tombe 180;FEU;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-30;-15
252;FEU_tombe 182;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-50;-15
253;FEU_tombe 183;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;non;féminin;adulte;-15;20
254;FEU_tombe 193;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;indéterminé;20;90
255;FEU_tombe 194;FEU;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;non;féminin ?;adulte;20;45
256;FEU_tombe 197;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;non;indéterminé;indéterminé;20;45
257;FEU_tombe 198;FEU;Germanie;Gaule du nord;0;0;0;0;4;0;0;1;0;0;0;0;0;0;8;non;masculin ?;adulte mature;20;45
258;FEU_tombe 32;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis;-50;-30
259;FEU_tombe 33;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;oui;indéterminé;infans I ou II + adulte;-50;-30
260;FEU_tombe 4;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-30;-15
261;FEU_tombe 40;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin ?;adulte;-50;-30
262;FEU_tombe 41;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;féminin ?;adulte;-15;20
263;FEU_tombe 51;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-30;-15
264;FEU_tombe 55;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-15;20
265;FEU_tombe 64;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;80;non;indéterminé;adulte;-30;20
266;FEU_tombe 65;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;1;0;0;0;0;0;0;5;non;féminin ?;adulte;-15;20
267;FEU_tombe 68;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte sénile;-15;20
268;FEU_tombe 73;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;-30;-15
269;FEU_tombe 76;FEU;Germanie;Gaule du nord;0;0;0;2;2;0;0;0;0;0;0;0;0;0;6;non;indéterminé;infans II;-15;20
270;FEU_tombe 78;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;45;90
271;FEU_tombe 8;FEU;Germanie;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;-15;20
272;FEU_tombe 80;FEU;Germanie;Gaule du nord;0;0;0;6;7;0;0;2;2;0;3;0;0;0;42;oui;masculin + féminin;adulte;-15;20
273;FEU_tombe 82;FEU;Germanie;Gaule du nord;0;0;0;0;4;0;0;1;0;0;0;0;0;0;14;oui;indéterminé + masculin ?;infans I ou II + adulte;-15;20
274;FEU_tombe 85;FEU;Germanie;Gaule du nord;0;0;1;0;0;0;0;0;0;0;0;0;0;0;5;non;indéterminé;adulte;45;90
275;FEU_tombe 87;FEU;Germanie;Gaule du nord;0;0;1;0;0;0;0;0;1;0;0;0;0;0;14;non;féminin ?;adulte;45;90
276;FEU_tombe 96;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;non;indéterminé;adulte;-15;20
277;FEU_tombe 98;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte mature;45;90
278;FEU_tombr 178;FEU;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;45;90
279;GON_tombe 14;GON;Gaule Belgique;Gaule du nord;4;55;0;0;6;0;0;1;5;0;1;0;0;0;22;non;féminin;adulte mature;-30;-15
280;GON_tombe 17;GON;Gaule Belgique;Gaule du nord;0;0;0;0;1;0;0;0;0;0;0;0;0;0;9;non;indéterminé;jeune adulte;-55;-30
281;GON_tombe A;GON;Gaule Belgique;Gaule du nord;0;0;0;7;3;0;0;0;4;0;0;0;0;0;21;non;indéterminé;adulte;-30;-15
282;GON_tombe B;GON;Gaule Belgique;Gaule du nord;2;0;1;7;1;0;0;0;6;0;0;0;0;0;27;non;indéterminé;adulte;-30;-15
283;LAM_tombe 15;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-15;20
284;LAM_tombe 33;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-15;20
285;LAM_tombe 38;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-15;20
286;LAM_tombe 4;LAM;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-15;20
287;LAM_tombe 42;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-15;20
288;LAM_tombe 43;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;-30;-15
289;LAM_tombe 45;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;non;indéterminé;adulte;-30;20
290;LAM_tombe 47;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;-15
291;LAM_tombe 48;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;-15
292;LAM_tombe 52;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-30;-15
293;LAM_tombe 53;LAM;Germanie;Gaule du nord;0;1;0;0;4;0;0;0;0;0;0;0;0;0;6;non;indéterminé;adulte;-30;-15
294;LAM_tombe 56;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;-15
295;LAM_tombe 72;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;non;indéterminé;adulte;-30;-15
296;LAM_tombe 73;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;indéterminé;-30;-15
297;LAM_tombe 75;LAM;Germanie;Gaule du nord;0;0;0;0;2;0;0;0;0;0;0;0;0;0;2;non;indéterminé;infans I;-30;-15
298;LAM_tombe 80;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-30;-15
299;LAM_tombe 83;LAM;Germanie;Gaule du nord;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-15;20
300;MSB_tombe 107;MSB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte;50;150
301;MSB_tombe 113;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;100;150
302;MSB_tombe 125;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;indéterminé;100;150
303;MSB_tombe 126;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin;jeune adulte;100;150
304;MSB_tombe 148;MSB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte;150;200
305;MSB_tombe 149;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans I;-30;200
306;MSB_tombe 15;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;non;indéterminé;infans II;50;150
307;MSB_tombe 151;MSB;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;2;0;0;0;0;1;non;indéterminé;adulte sénile;50;200
308;MSB_tombe 158;MSB;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;200
309;MSB_tombe 160;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;50
310;MSB_tombe 163;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;jeune adulte;150;200
311;MSB_tombe 166;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis;50;150
312;MSB_tombe 169;MSB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;1;0;0;0;11;non;indéterminé;infans I;100;150
313;MSB_tombe 170;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;1;0;0;0;5;non;indéterminé;adulte sénile;100;150
314;MSB_tombe 175;MSB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;infans II;100;150
315;MSB_tombe 179;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte;100;150
316;MSB_tombe 180;MSB;Gaule Narbonnaise;Gaule du sud;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;non;féminin;adulte;100;150
317;MSB_tombe 184;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;6;oui;indéterminé;prématuré + adulte;100;150
318;MSB_tombe 186;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;masculin;adulte;100;150
319;MSB_tombe 187;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte sénile;100;150
320;MSB_tombe 195;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;50;150
321;MSB_tombe 196;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;50;100
322;MSB_tombe 199;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;juvenis;100;150
323;MSB_tombe 200;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;50;100
324;MSB_tombe 202;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte sénile;-30;100
325;MSB_tombe 206;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;50;100
326;MSB_tombe 207;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;50
327;MSB_tombe 208;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte sénile;50;150
328;MSB_tombe 209;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;non;indéterminé;adulte;-30;50
329;MSB_tombe 219;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;50;150
330;MSB_tombe 223;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte sénile;100;200
331;MSB_tombe 234;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;50
332;MSB_tombe 236;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;non;masculin;adulte sénile;100;150
333;MSB_tombe 248;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;non;indéterminé;adulte;-30;50
334;MSB_tombe 263;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;-30;50
335;MSB_tombe 27;MSB;Gaule Narbonnaise;Gaule du sud;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;non;féminin;adulte;100;200
336;MSB_tombe 298;MSB;Gaule Narbonnaise;Gaule du sud;0;0;1;0;0;0;0;0;0;0;0;0;0;0;3;non;indéterminé;adulte;100;150
337;MSB_tombe 3;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;non;indéterminé;adulte;50;150
338;MSB_tombe 300;MSB;Gaule Narbonnaise;Gaule du sud;0;0;0;0;0;0;0;0;0;0;1;0;0;0;3;non;indéterminé;adulte sénile;100;150
339;MSB_tombe 308;MSB;Gaule Narbonnaise;Gaule du sud;0;1;0;0;0;0;0;0;0;0;1;0;0;0;2;non;indéterminé;infans I;-30;200
