ID;site_abbreviation;zone_geo;fonction_nom;obj_nom;nouvelle_categorie;obj_nmi;materiau_nom;depot_nom;obj_remarque;typeSep_nom;defunt_genre;defunt_age;defunt_classe_age;phase_date_debut;phase_date_fin;province_nom;us_nom;obj_typologie;obj_longueur;obj_hauteur
5367;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5368;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5369;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5370;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5371;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5372;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5373;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5374;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5375;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5376;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5377;RAS;Gaule du nord;ameublement;clou décoratif;ameublement;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5378;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5379;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5380;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5381;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5382;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5383;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5384;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5385;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5386;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5387;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5388;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5389;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5390;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5391;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5392;RAS;Gaule du nord;ameublement;clou décoratif;ameublement;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5393;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5394;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5395;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5396;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5397;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5398;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5399;RAS;Gaule du nord;ameublement;clou décoratif;ameublement;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5400;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5401;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5402;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5403;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5404;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5405;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5406;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5407;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5408;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5409;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5410;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5411;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5412;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5413;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5414;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5415;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5416;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5417;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5418;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5419;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5420;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5421;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5422;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5423;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5424;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5425;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5426;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5427;RAS;Gaule du nord;ameublement;clou décoratif;ameublement;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5428;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5429;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5430;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5431;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5432;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5433;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5434;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5435;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5436;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5437;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5438;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5439;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5440;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5441;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5442;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5443;RAS;Gaule du nord;indéterminé;clou décoratif ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5444;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5445;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5446;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5447;RAS;Gaule du nord;indéterminé;clou de chaussure ?;indéterminé;1;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5448;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;2;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
5449;RAS;Gaule du nord;parure, vêtement;clou de chaussure;clou de chaussure;7;fer;dépôt primaire de mobilier;;crémation secondaire indéterminée;indéterminé;6-12 ans;infans II;150;250;Gaule Belgique;F. 13353;;;
